0.5740032099112479,0.05968499328340516
0.4875566244828179,0.2109612188129101
0.4381267017604594,0.28721495643409994
0.4372250990922852,0.30832870624168895
0.7667546401404578,0.0
0.33545277225816966,0.450859296401412
0.3513084835880554,0.4359065549266395
0.4277688637607588,0.3640677196183239
0.3237617091475459,0.4731347574053733
0.2992420997325441,0.5225762998684805
0.4178023405776265,0.41325940229862435
0.20570002397396342,0.6415361779763203
0.2745874802920769,0.6005030816556004
0.20127931016670556,0.6990174961500845
0.18791873838908088,0.7218213469650394
0.15967607593069588,0.7789051224776273
